70	650
230	2688	1024	2816	1152
231	2816	1024	2944	1152
232	2944	1024	3072	1152
233	3072	1024	3200	1152
234	3200	1024	3328	1152
235	0	1152	128	1280
236	128	1152	256	1280
237	256	1152	384	1280
238	384	1152	512	1280
239	512	1152	640	1280
240	640	1152	768	1280
241	768	1152	896	1280
242	896	1152	1024	1280
243	1024	1152	1152	1280
244	1152	1152	1280	1280
245	1280	1152	1408	1280
246	1408	1152	1536	1280
247	1536	1152	1664	1280
248	1664	1152	1792	1280
249	1792	1152	1920	1280
250	1920	1152	2048	1280
251	2048	1152	2176	1280
252	2176	1152	2304	1280
253	2304	1152	2432	1280
254	2432	1152	2560	1280
255	2560	1152	2688	1280
256	2688	1152	2816	1280
257	2816	1152	2944	1280
258	2944	1152	3072	1280
259	3072	1152	3200	1280
260	3200	1152	3328	1280
261	0	1280	128	1408
262	128	1280	256	1408
263	256	1280	384	1408
264	384	1280	512	1408
265	512	1280	640	1408
266	640	1280	768	1408
267	768	1280	896	1408
268	896	1280	1024	1408
269	1024	1280	1152	1408
270	1152	1280	1280	1408
271	1280	1280	1408	1408
272	1408	1280	1536	1408
273	1536	1280	1664	1408
274	1664	1280	1792	1408
275	1792	1280	1920	1408
276	1920	1280	2048	1408
277	2048	1280	2176	1408
278	2176	1280	2304	1408
279	2304	1280	2432	1408
280	2432	1280	2560	1408
281	2560	1280	2688	1408
282	2688	1280	2816	1408
283	2816	1280	2944	1408
284	2944	1280	3072	1408
285	3072	1280	3200	1408
286	3200	1280	3328	1408
287	0	1408	128	1536
288	128	1408	256	1536
289	256	1408	384	1536
290	384	1408	512	1536
291	512	1408	640	1536
292	640	1408	768	1536
293	768	1408	896	1536
294	896	1408	1024	1536
295	1024	1408	1152	1536
296	1152	1408	1280	1536
297	1280	1408	1408	1536
298	1408	1408	1536	1536
299	1536	1408	1664	1536
300	1664	1408	1792	1536
301	1792	1408	1920	1536
302	1920	1408	2048	1536
303	2048	1408	2176	1536
304	2176	1408	2304	1536
305	2304	1408	2432	1536
306	2432	1408	2560	1536
307	2560	1408	2688	1536
308	2688	1408	2816	1536
309	2816	1408	2944	1536
310	2944	1408	3072	1536
311	3072	1408	3200	1536
312	3200	1408	3328	1536
313	0	1536	128	1664
314	128	1536	256	1664
315	256	1536	384	1664
316	384	1536	512	1664
317	512	1536	640	1664
318	640	1536	768	1664
319	768	1536	896	1664
320	896	1536	1024	1664
321	1024	1536	1152	1664
322	1152	1536	1280	1664
323	1280	1536	1408	1664
324	1408	1536	1536	1664
325	1536	1536	1664	1664
326	1664	1536	1792	1664
327	1792	1536	1920	1664
328	1920	1536	2048	1664
329	2048	1536	2176	1664
330	2176	1536	2304	1664
331	2304	1536	2432	1664
332	2432	1536	2560	1664
333	2560	1536	2688	1664
334	2688	1536	2816	1664
335	2816	1536	2944	1664
336	2944	1536	3072	1664
337	3072	1536	3200	1664
338	3200	1536	3328	1664
339	0	1664	128	1792
340	128	1664	256	1792
341	256	1664	384	1792
342	384	1664	512	1792
343	512	1664	640	1792
344	640	1664	768	1792
345	768	1664	896	1792
346	896	1664	1024	1792
347	1024	1664	1152	1792
348	1152	1664	1280	1792
349	1280	1664	1408	1792
350	1408	1664	1536	1792
351	1536	1664	1664	1792
352	1664	1664	1792	1792
353	1792	1664	1920	1792
354	1920	1664	2048	1792
355	2048	1664	2176	1792
356	2176	1664	2304	1792
357	2304	1664	2432	1792
358	2432	1664	2560	1792
359	2560	1664	2688	1792
360	2688	1664	2816	1792
361	2816	1664	2944	1792
362	2944	1664	3072	1792
363	3072	1664	3200	1792
364	3200	1664	3328	1792
365	0	1792	128	1920
366	128	1792	256	1920
367	256	1792	384	1920
368	384	1792	512	1920
369	512	1792	640	1920
370	640	1792	768	1920
371	768	1792	896	1920
372	896	1792	1024	1920
373	1024	1792	1152	1920
374	1152	1792	1280	1920
375	1280	1792	1408	1920
376	1408	1792	1536	1920
377	1536	1792	1664	1920
378	1664	1792	1792	1920
379	1792	1792	1920	1920
380	1920	1792	2048	1920
381	2048	1792	2176	1920
382	2176	1792	2304	1920
383	2304	1792	2432	1920
384	2432	1792	2560	1920
385	2560	1792	2688	1920
386	2688	1792	2816	1920
387	2816	1792	2944	1920
388	2944	1792	3072	1920
389	3072	1792	3200	1920
390	3200	1792	3328	1920
391	0	1920	128	2048
392	128	1920	256	2048
393	256	1920	384	2048
394	384	1920	512	2048
395	512	1920	640	2048
396	640	1920	768	2048
397	768	1920	896	2048
398	896	1920	1024	2048
399	1024	1920	1152	2048
400	1152	1920	1280	2048
401	1280	1920	1408	2048
402	1408	1920	1536	2048
403	1536	1920	1664	2048
404	1664	1920	1792	2048
405	1792	1920	1920	2048
406	1920	1920	2048	2048
407	2048	1920	2176	2048
408	2176	1920	2304	2048
409	2304	1920	2432	2048
410	2432	1920	2560	2048
411	2560	1920	2688	2048
412	2688	1920	2816	2048
413	2816	1920	2944	2048
414	2944	1920	3072	2048
415	3072	1920	3200	2048
416	3200	1920	3328	2048
417	0	2048	128	2176
418	128	2048	256	2176
419	256	2048	384	2176
420	384	2048	512	2176
421	512	2048	640	2176
422	640	2048	768	2176
423	768	2048	896	2176
424	896	2048	1024	2176
425	1024	2048	1152	2176
426	1152	2048	1280	2176
427	1280	2048	1408	2176
428	1408	2048	1536	2176
429	1536	2048	1664	2176
430	1664	2048	1792	2176
431	1792	2048	1920	2176
432	1920	2048	2048	2176
433	2048	2048	2176	2176
434	2176	2048	2304	2176
435	2304	2048	2432	2176
436	2432	2048	2560	2176
437	2560	2048	2688	2176
438	2688	2048	2816	2176
439	2816	2048	2944	2176
440	2944	2048	3072	2176
441	3072	2048	3200	2176
442	3200	2048	3328	2176
443	0	2176	128	2304
444	128	2176	256	2304
445	256	2176	384	2304
446	384	2176	512	2304
447	512	2176	640	2304
448	640	2176	768	2304
449	768	2176	896	2304
450	896	2176	1024	2304
451	1024	2176	1152	2304
452	1152	2176	1280	2304
453	1280	2176	1408	2304
454	1408	2176	1536	2304
455	1536	2176	1664	2304
456	1664	2176	1792	2304
457	1792	2176	1920	2304
458	1920	2176	2048	2304
459	2048	2176	2176	2304
460	2176	2176	2304	2304
461	2304	2176	2432	2304
462	2432	2176	2560	2304
463	2560	2176	2688	2304
464	2688	2176	2816	2304
465	2816	2176	2944	2304
466	2944	2176	3072	2304
467	3072	2176	3200	2304
468	3200	2176	3328	2304
469	0	2304	128	2432
470	128	2304	256	2432
471	256	2304	384	2432
472	384	2304	512	2432
473	512	2304	640	2432
474	640	2304	768	2432
475	768	2304	896	2432
476	896	2304	1024	2432
477	1024	2304	1152	2432
478	1152	2304	1280	2432
479	1280	2304	1408	2432
480	1408	2304	1536	2432
481	1536	2304	1664	2432
482	1664	2304	1792	2432
483	1792	2304	1920	2432
484	1920	2304	2048	2432
485	2048	2304	2176	2432
486	2176	2304	2304	2432
487	2304	2304	2432	2432
488	2432	2304	2560	2432
489	2560	2304	2688	2432
490	2688	2304	2816	2432
491	2816	2304	2944	2432
492	2944	2304	3072	2432
493	3072	2304	3200	2432
494	3200	2304	3328	2432
495	0	2432	128	2560
496	128	2432	256	2560
497	256	2432	384	2560
498	384	2432	512	2560
499	512	2432	640	2560
500	640	2432	768	2560
501	768	2432	896	2560
502	896	2432	1024	2560
503	1024	2432	1152	2560
504	1152	2432	1280	2560
505	1280	2432	1408	2560
506	1408	2432	1536	2560
507	1536	2432	1664	2560
508	1664	2432	1792	2560
509	1792	2432	1920	2560
510	1920	2432	2048	2560
511	2048	2432	2176	2560
512	2176	2432	2304	2560
513	2304	2432	2432	2560
514	2432	2432	2560	2560
515	2560	2432	2688	2560
516	2688	2432	2816	2560
517	2816	2432	2944	2560
518	2944	2432	3072	2560
519	3072	2432	3200	2560
520	3200	2432	3328	2560
521	0	2560	128	2688
522	128	2560	256	2688
523	256	2560	384	2688
524	384	2560	512	2688
525	512	2560	640	2688
526	640	2560	768	2688
527	768	2560	896	2688
528	896	2560	1024	2688
529	1024	2560	1152	2688
530	1152	2560	1280	2688
531	1280	2560	1408	2688
532	1408	2560	1536	2688
533	1536	2560	1664	2688
534	1664	2560	1792	2688
535	1792	2560	1920	2688
536	1920	2560	2048	2688
537	2048	2560	2176	2688
538	2176	2560	2304	2688
539	2304	2560	2432	2688
540	2432	2560	2560	2688
541	2560	2560	2688	2688
542	2688	2560	2816	2688
543	2816	2560	2944	2688
544	2944	2560	3072	2688
545	3072	2560	3200	2688
546	3200	2560	3328	2688
547	0	2688	128	2816
548	128	2688	256	2816
549	256	2688	384	2816
550	384	2688	512	2816
551	512	2688	640	2816
552	640	2688	768	2816
553	768	2688	896	2816
554	896	2688	1024	2816
555	1024	2688	1152	2816
556	1152	2688	1280	2816
557	1280	2688	1408	2816
558	1408	2688	1536	2816
559	1536	2688	1664	2816
560	1664	2688	1792	2816
561	1792	2688	1920	2816
562	1920	2688	2048	2816
563	2048	2688	2176	2816
564	2176	2688	2304	2816
565	2304	2688	2432	2816
566	2432	2688	2560	2816
567	2560	2688	2688	2816
568	2688	2688	2816	2816
569	2816	2688	2944	2816
570	2944	2688	3072	2816
571	3072	2688	3200	2816
572	3200	2688	3328	2816
573	0	2816	128	2944
574	128	2816	256	2944
575	256	2816	384	2944
576	384	2816	512	2944
577	512	2816	640	2944
578	640	2816	768	2944
579	768	2816	896	2944
580	896	2816	1024	2944
581	1024	2816	1152	2944
582	1152	2816	1280	2944
583	1280	2816	1408	2944
584	1408	2816	1536	2944
585	1536	2816	1664	2944
586	1664	2816	1792	2944
587	1792	2816	1920	2944
588	1920	2816	2048	2944
589	2048	2816	2176	2944
590	2176	2816	2304	2944
591	2304	2816	2432	2944
592	2432	2816	2560	2944
593	2560	2816	2688	2944
594	2688	2816	2816	2944
595	2816	2816	2944	2944
596	2944	2816	3072	2944
597	3072	2816	3200	2944
598	3200	2816	3328	2944
599	0	2944	128	3072
600	128	2944	256	3072
601	256	2944	384	3072
602	384	2944	512	3072
603	512	2944	640	3072
604	640	2944	768	3072
605	768	2944	896	3072
606	896	2944	1024	3072
607	1024	2944	1152	3072
608	1152	2944	1280	3072
609	1280	2944	1408	3072
610	1408	2944	1536	3072
611	1536	2944	1664	3072
612	1664	2944	1792	3072
613	1792	2944	1920	3072
614	1920	2944	2048	3072
615	2048	2944	2176	3072
616	2176	2944	2304	3072
617	2304	2944	2432	3072
618	2432	2944	2560	3072
619	2560	2944	2688	3072
620	2688	2944	2816	3072
621	2816	2944	2944	3072
622	2944	2944	3072	3072
623	3072	2944	3200	3072
624	3200	2944	3328	3072
625	0	3072	128	3200
626	128	3072	256	3200
627	256	3072	384	3200
628	384	3072	512	3200
629	512	3072	640	3200
630	640	3072	768	3200
631	768	3072	896	3200
632	896	3072	1024	3200
633	1024	3072	1152	3200
634	1152	3072	1280	3200
635	1280	3072	1408	3200
636	1408	3072	1536	3200
637	1536	3072	1664	3200
638	1664	3072	1792	3200
639	1792	3072	1920	3200
640	1920	3072	2048	3200
641	2048	3072	2176	3200
642	2176	3072	2304	3200
643	2304	3072	2432	3200
644	2432	3072	2560	3200
645	2560	3072	2688	3200
646	2688	3072	2816	3200
647	2816	3072	2944	3200
648	2944	3072	3072	3200
649	3072	3072	3200	3200
650	3200	3072	3328	3200
